1291s - 11052,106,129,153
1292s - 10954,165,199,241
1293s - 11365,32,49,132
1294s - 11283,67,81,103
1295s - 11043,146,152,175
1296s - 11191,193,171,239
1297s - 11244,140,94,157
1298s - 11276,84,66,100
1299s - 11307,72,43,108
1300s - 11374,107,33,85
1301s - 11303,38,18,71
1302s - 11269,88,57,130
1303s - 10973,255,123,108
1304s - 11114,184,128,118
1305s - 11094,147,189,175
1306s - 11227,107,123,133
1307s - 11081,242,57,85
1308s - 10974,182,24,64
1309s - 11172,120,29,52
1310s - 11095,199,41,85
1311s - 11345,189,36,48
1312s - 11067,100,21,23
1313s - 11000,253,158,64
1314s - 11123,248,68,7
1315s - 10981,250,79,5
1317s - 10971,241,65,46
1319s - 11235,240,23,23
1320s - 11046,176,115,60
1321s - 11026,192,189,169
1322s - 11255,181,205,10
1323s - 11260,50,30,20
1324s - 11014,56,33,24
1325s - 11279,239,239,239
1326s - 11328,223,223,223
1327s - 11089,207,207,207
1328s - 11240,175,175,175
1329s - 11018,162,163,156
1330s - 11357,114,114,114
1331s - 11070,236,254,211
1332s - 10956,128,128,128
1333s - 11183,238,197,32
1334s - 11163,206,174,49
1503s - 658,12,190,115
1508s - 636,193,182,156
1510s - 649,167,237,61
1511s - 732,253,53,88
1513s - 679,4,151,121
1517s - 669,36,104,64
1533s - 736,221,2,63
1534s - 684,29,143,205
1535s - 698,60,79,157
1536s - 656,36,72,61
3000 - 11132,177,168,101
5000 - 11049,167,167,167
502s - 10969,251,216,77
505s - 11138,27,31,63
508s - 10976,235,213,190
520s - 10949,234,220,200
521s - 11040,211,129,67
523s - 10994,221,134,2
524s - 11031,7,9,44
525s - 11289,82,122,91
526s - 11055,45,73,172
534s - 11273,109,29,35
535s - 11198,108,58,51
538s - 11274,30,79,61
561s - 11337,201,22,22
562s - 11290,253,181,100
567s - 10955,243,179,27
568s - 11268,199,113,35
569s - 11368,45,146,33
571s - 11363,2,168,122
572s - 11204,29,29,146
580s - 11066,109,180,128
610s - 11170,237,235,228
614s - 10947,152,83,50
619s - 11111,244,180,136
621s - 11128,219,71,21
622s - 10959,231,203,109
630s - 11159,124,130,57
640s - 11032,87,189,138
643s - 11367,22,45,69
7005s - 11044,128,128,128
7008s - 11058,128,128,128
7009s - 4084,143,143,140
8068W - 11432,243,64,44
8103W - 11418,188,73,77
8120W - 11427,240,15,100
8230W - 11444,189,36,48
8267W - 11443,120,29,52
8323W - 11405,197,101,187
8335W - 11431,173,30,204
8375W - 11440,140,94,157
8377W - 11419,173,133,194
8406W - 11426,103,94,189
8427W - 11410,248,228,97
8429W - 11407,239,215,116
8524W - 11445,250,79,5
8731W - 11441,147,189,175
8806W - 11408,20,118,139
8811W - 11412,2,81,79
8824W - 11428,33,81,32
8835W - 11422,5,107,58
8841W - 11411,236,255,254
8863W - 11421,152,192,173
8894W - 11420,0,75,121
8920W - 11409,92,154,190
8931W - 11436,219,230,238
8949W - 11430,157,205,215
8963W - 11437,106,129,153
8994W - 11438,32,49,132
9018W - 11404,185,193,225
9024W - 11435,79,103,132
9032W - 11439,67,81,103
9035W - 11414,40,69,79
9134W - 11403,182,183,168
9138W - 11448,175,175,175
9151W - 11446,223,223,223
9153W - 11447,207,207,207
9176W - 11424,127,127,127
9193W - 11406,141,134,122
9201W - 11449,162,163,156
9213W - 11415,90,120,141
9226W - 11413,95,95,95
9232W - 11429,56,56,56
9243W - 11442,107,123,133
9279W - 11423,215,204,196
9382W - 11434,183,163,115
9396W - 11416,167,152,129
9416W - 11433,141,120,56
9494W - 11417,88,43,29
9646W - 11425,79,79,79
9999 - 11379,128,128,128
9999s - 9218,236,233,216
GLD30 - 10476,125,125,125
mETsILV01 Fs - 11317,128,128,128
S1055s - 579,242,211,152
3625m - 6661,171,121,43
3642m - 6662,59,84,103
3643m - 6663,44,48,58
3645m - 6664,137,171,153
3646m - 6665,175,200,189
3652m - 6666,71,102,94
3660m - 6667,190,171,156
3686m - 6668,202,199,196
3697m - 6669,120,191,183
3698m - 6670,25,96,80
3699m - 6671,56,75,64
3707m - 6672,231,157,179
3709m - 6673,208,116,160
3711m - 6674,202,178,192
3715m - 6675,232,201,204
3716m - 6676,162,107,117
3717m - 6677,72,45,54
3723m - 6678,229,198,150
3724m - 6679,246,186,89
3735m - 6680,152,145,141
3736m - 6681,122,106,94
3737m - 6682,92,84,75
3752m - 6683,240,122,118
3755m - 6684,238,162,115
3756m - 6685,192,115,65
3781m - 6686,140,31,50
3783m - 6687,146,55,91
3785m - 6688,1,101,95
3791m - 6689,159,119,61
3800m - 6690,190,36,42
3802m - 6691,176,30,45
3803m - 6692,205,86,62
3804m - 6693,171,54,43
3805m - 6694,123,47,48
3808m - 6695,133,76,53
3810m - 6696,1,85,139
3811m - 6697,43,55,82
3820m - 6698,32,54,51
3821m - 6699,20,68,51
3822m - 6700,65,77,56
3823m - 6701,1,124,102
3825m - 6702,1,108,82
3826m - 6703,30,153,79
3827m - 6704,1,121,63
3829m - 6705,175,84,102
3830m - 6706,53,45,45
3831m - 6707,77,59,49
3832m - 6708,98,77,61
3833m - 6709,118,83,122
3834m - 6710,123,65,107
3837m - 6711,86,96,100
3838m - 6712,67,78,84
3839m - 6713,161,162,121
3840m - 6714,175,133,96
3841m - 6715,178,149,125
3842m - 6716,209,176,147
3843m - 6717,118,77,66
3844m - 6718,171,121,104
3845m - 6719,209,191,170
3846m - 6720,73,149,181
3848m - 6721,87,51,51
3850m - 6722,255,169,61
3852m - 6723,239,99,34
3853m - 6724,249,198,63
3854m - 6725,229,215,117
3855m - 6726,187,117,43
3858m - 6727,147,146,155
3860m - 6728,236,155,161
3861m - 6729,69,64,110
3863m - 6730,127,37,56
3864m - 6731,97,44,56
3871m - 6732,1,108,120
3872m - 6733,1,84,113
3873m - 6734,1,113,160
3875m - 6735,98,186,185
3876m - 6736,1,157,167
3880m - 6737,149,133,163
3881m - 6738,143,143,141
3883m - 6739,48,84,120
3884m - 6740,88,133,159
3887m - 6741,136,102,79
3888m - 6742,227,197,173
3889m - 6743,143,93,53
3890m - 6744,231,223,203
3891m - 6745,237,231,228
3892m - 6746,41,43,44
3893m - 6747,149,198,153
3897m - 6748,118,56,65
3898m - 6749,129,127,98
3899m - 6750,209,202,166
3900m - 6751,163,52,112
3903m - 6752,102,94,58
3904m - 6753,135,150,134
3905m - 6754,161,153,124
3906m - 6755,84,79,56
3908m - 6756,109,166,50
3909m - 6757,133,169,188
3910m - 6758,147,184,197
3911m - 6759,162,181,198
3912m - 6760,243,203,114
3915m - 6761,1,128,156
3916m - 6762,53,56,49
3919m - 6763,236,184,189
3923m - 6764,199,177,156
3931m - 6765,126,154,102
3935m - 6766,178,106,155
3940m - 6767,84,130,77
3941m - 6768,67,115,78
3942m - 6769,132,142,187
3943m - 6770,95,97,142
3944m - 6771,156,171,193
3945m - 6772,102,121,157
3946m - 6773,56,78,118
3964m - 6774,227,213,153
3977m - 6775,68,48,77
3980m - 6776,169,148,58
3989m - 6777,203,47,81
3990m - 6778,141,39,70
3996m - 6779,29,167,149
3997m - 6780,29,167,149
1823m - 6813,249,255,1
1824m - 6810,255,221,1
1825m - 6809,249,178,1
1826m - 6830,255,198,124
1837m - 6825,255,62,38
1850m - 6818,92,202,75
1867m - 6815,228,255,130
1883m - 6811,255,249,1
1901m - 6817,96,171,39
1907m - 6821,255,61,103
1908m - 6822,255,67,104
1909m - 6819,255,103,144
1910m - 6820,214,36,94
1923m - 6829,255,187,84
1925m - 6807,255,216,43
1935m - 6814,232,255,1
1937m - 6828,255,171,1
1940mf - 11285,255,255,255
1946m - 6826,255,97,21
1947m - 6824,255,73,67
1950m - 6816,118,214,56
1954m - 6823,255,73,81
1972m - 6808,255,187,1
1978m - 6827,255,132,66
1995m - 6812,255,255,1
0000m - 11393,200,200,200
1610m - 6831,183,195,197
1611m - 3120,158,169,177
1612m - 3115,151,166,180
1613m - 6832,147,158,158
1614m - 6833,99,103,103
1615m - 6834,112,118,118
1616m - 6835,225,114,116
1617m - 6836,90,86,96
1618m - 6837,113,115,126
1619m - 6838,99,101,108
1620m - 2954,252,140,151
1621m - 3056,196,86,45
1622m - 2939,238,223,188
1623m - 2945,245,225,84
1624m - 2941,244,167,49
1625m - 2934,195,127,41
1626m - 2932,248,197,120
1627m - 6839,121,117,139
1628m - 6840,126,168,192
1629m - 6841,194,199,218
1630m - 3040,148,145,186
1631m - 3035,141,103,157
1632m - 3039,64,53,79
1633m - 3034,93,42,101
1634m - 6842,64,52,90
1635m - 3052,108,47,65
1637m - 2963,188,33,48
1638m - 2974,133,45,50
1639m - 6843,173,62,65
1640m - 3130,94,97,98
1641m - 3118,53,57,61
1642m - 2914,41,90,148
1643m - 2917,45,53,65
1645m - 3001,119,199,187
1647m - 2985,136,186,156
1648m - 6844,137,155,99
1649m - 6845,116,149,43
1650m - 6846,54,121,54
1651m - 2990,1,132,69
1652m - 3000,59,121,122
1653m - 6847,240,188,169
1654m - 6848,102,79,76
1656m - 6849,191,154,136
1657m - 3097,135,91,67
1658m - 3100,121,70,57
1659m - 6850,82,56,52
1660m - 3080,177,164,160
1661m - 6851,241,235,202
1662m - 3112,139,132,118
1663m - 6852,110,99,85
1664m - 6853,97,93,86
1665m - 6854,73,73,67
1666m - 6855,244,229,179
1668m - 6856,100,118,106
1669m - 6857,65,76,66
1670m - 2935,213,167,104
1671m - 6858,91,133,162
1672m - 6859,167,121,62
1673m - 6860,173,142,94
1674m - 3018,141,188,220
1675m - 2922,122,174,213
1676m - 2910,46,75,134
1677m - 6861,1,77,81
1678m - 2966,237,85,46
1680m - 3043,92,60,91
1681m - 2956,189,55,85
1682m - 3106,205,191,172
1683m - 2940,255,197,86
1684m - 6862,190,162,115
1685m - 6863,1,134,129
1686m - 6864,210,211,210
1687m - 6865,189,197,195
1689m - 6866,108,110,108
1690m - 2999,23,76,75
1692m - 6867,158,199,195
1694m - 3007,1,160,174
1695m - 3010,1,137,163
1701m - 6868,72,159,48
1702m - 2986,104,186,132
1703m - 2982,10,93,66
1704m - 2997,26,74,63
1705m - 3067,55,61,50
1706m - 3070,148,137,73
1707m - 2953,197,74,91
1709m - 6869,206,56,147
1710m - 3028,150,48,113
1711m - 3041,161,140,177
1712m - 6870,170,122,166
1713m - 6871,244,203,205
1718m - 3119,145,155,162
1719m - 6872,110,62,101
1720m - 6873,108,56,91
1721m - 3022,235,100,146
1722m - 3038,67,55,123
1723m - 3093,246,209,168
1724m - 6874,222,173,57
1725m - 2936,202,140,63
1726m - 3094,181,128,90
1727m - 6875,237,212,117
1728m - 3105,152,128,106
1729m - 3103,150,123,108
1730m - 6876,125,92,57
1731m - 6877,158,125,146
1733m - 2921,59,123,176
1734m - 6878,228,53,70
1735m - 2949,242,210,98
1736m - 6879,145,133,122
1738m - 3078,197,183,156
1739m - 3126,78,74,74
1740m - 3124,123,120,125
1741m - 3125,116,117,115
1742m - 2919,34,61,92
1743m - 2906,47,55,92
1744m - 3108,104,87,76
1745m - 3104,118,93,83
1746m - 6880,40,163,157
1747m - 2959,164,30,53
1748m - 6881,169,221,118
1749m - 2989,55,163,70
1750m - 2991,1,113,74
1751m - 6882,1,124,73
1752m - 3057,248,172,136
1753m - 3099,184,107,69
1754m - 2960,216,58,74
1755m - 3062,247,143,71
1756m - 3069,91,90,47
1757m - 2951,99,82,47
1758m - 3096,110,74,53
1759m - 6883,150,125,57
1760m - 3114,74,112,127
1761m - 6884,136,166,180
1762m - 3113,19,83,104
1763m - 6885,221,123,42
1764m - 2927,44,72,93
1765m - 2929,237,112,31
1766m - 2907,53,59,126
1767m - 2911,38,61,118
1768m - 6886,169,184,130
1769m - 3068,92,119,44
1770m - 2979,70,113,62
1771m - 2933,224,162,66
1772m - 2937,216,150,37
1773m - 3061,176,102,50
1775m - 2926,63,123,157
1776m - 3020,28,78,104
1777m - 6887,239,135,126
1778m - 2968,231,95,62
1779m - 2973,202,82,75
1780m - 6888,1,104,82
1781m - 2957,153,30,58
1782m - 3050,133,52,72
1783m - 6889,133,44,88
1784m - 2952,117,44,58
1785m - 3053,104,43,68
1786m - 6890,176,46,84
1787m - 3025,181,50,108
1788m - 3029,119,50,105
1789m - 3042,100,62,88
1790m - 3071,126,111,49
1791m - 3090,175,121,64
1792m - 2950,178,136,54
1793m - 2947,117,96,47
1794m - 3075,86,77,48
1795m - 3072,73,71,53
1796m - 3074,95,87,47
1797m - 3017,1,105,155
1798m - 6891,63,64,52
1799m - 6892,1,176,158
1800m - 3131,47,48,50
1801m - 3132,228,232,255
1802m - 3133,236,237,255
1803m - 3135,237,236,223
1804m - 3134,236,236,230
1805m - 6893,221,225,255
1809m - 6894,182,161,85
1810m - 3128,173,176,174
1811m - 3122,169,176,177
1812m - 3127,169,170,164
1815m - 3024,252,190,210
1816m - 3023,253,175,192
1817m - 2971,246,166,150
1818m - 6895,228,189,185
1819m - 2972,251,159,157
1820m - 2970,245,148,130
1821m - 6896,164,59,52
1822m - 6897,226,220,197
1823m - 3141,250,255,32
1824m - 3138,255,221,32
1825m - 3136,255,188,9
1826m - 3063,255,198,124
1827m - 3015,85,185,214
1828m - 3019,65,139,174
1829m - 2923,1,102,160
1829m - 6640,125,125,125
1830m - 2909,101,134,188
1831m - 3031,154,100,156
1832m - 3036,106,85,149
1833m - 3032,119,45,115
1834m - 6898,150,122,162
1835m - 3049,134,49,73
1836m - 3085,76,55,56
1837m - 3151,255,66,39
1838m - 2962,180,34,50
1839m - 2961,173,29,49
1840m - 3116,116,125,135
1841m - 3117,79,86,92
1842m - 2920,1,85,149
1843m - 2915,15,70,120
1844m - 2918,49,51,62
1845m - 2984,109,195,159
1846m - 3002,1,146,144
1847m - 2993,66,171,146
1848m - 2980,117,159,86
1849m - 2994,33,123,104
1850m - 3145,107,204,82
1851m - 2988,1,94,56
1852m - 3013,50,124,146
1853m - 3059,239,188,154
1854m - 3082,156,132,128
1855m - 3091,179,147,113
1856m - 6899,159,85,57
1857m - 6900,137,82,53
1858m - 3101,101,55,48
1859m - 3079,75,63,62
1860m - 3110,176,166,151
1861m - 2938,240,203,123
1862m - 3111,148,143,131
1863m - 6901,219,210,177
1866m - 2948,240,221,145
1867m - 3143,233,255,144
1868m - 6902,1,147,109
1869m - 6903,221,136,58
1870m - 3060,235,166,109
1871m - 6904,120,172,200
1872m - 6905,99,81,66
1874m - 2913,144,179,216
1878m - 2964,200,47,43
1879m - 2995,1,120,101
1880m - 3033,120,63,132
1882m - 3058,249,197,173
1883m - 3139,255,247,32
1884m - 3092,197,169,141
1885m - 6906,160,126,97
1886m - 3081,191,185,186
1887m - 6907,70,47,57
1888m - 3005,1,161,163
1890m - 3003,1,124,128
1891m - 6908,1,85,97
1892m - 3004,120,200,204
1893m - 3009,46,173,201
1895m - 3008,1,148,170
1896m - 3011,1,112,136
1898m - 6909,157,75,56
1899m - 6910,135,59,49
1900m - 2977,154,186,155
1901m - 3146,98,171,43
1902m - 2981,45,74,56
1903m - 2975,58,89,78
1904m - 2976,71,91,74
1905m - 6911,59,74,55
1906m - 6912,106,86,63
1907m - 3155,255,64,110
1908m - 3154,255,67,107
1909m - 3156,255,107,150
1910m - 3157,213,40,97
1911m - 3030,203,173,207
1915m - 2955,253,175,183
1917m - 3048,203,115,135
1918m - 3129,138,139,142
1919m - 3051,160,85,102
1920m - 6913,206,196,137
1921m - 3027,243,147,184
1922m - 3037,77,50,117
1924m - 2944,251,212,1
1925m - 3147,255,217,56
1926m - 6914,174,132,108
1927m - 3098,220,177,146
1928m - 3107,141,119,101
1929m - 6915,105,91,83
1930m - 6916,74,81,145
1931m - 3123,64,58,60
1932m - 3014,124,197,220
1933m - 6917,121,128,175
1934m - 2924,1,93,153
1935m - 3142,232,255,44
1936m - 6918,125,111,98
1937m - 3148,255,166,32
1938m - 3109,185,169,153
1939m - 3077,160,138,96
1941m - 3087,188,139,143
1942m - 3088,143,86,83
1943m - 2908,91,112,172
1944m - 2928,46,60,74
1945m - 3102,114,79,70
1946m - 3150,255,100,31
1947m - 3152,255,67,76
1948m - 3047,253,139,165
1949m - 6920,240,231,212
1950m - 3144,124,214,59
1951m - 2931,246,153,42
1952m - 2969,251,123,98
1953m - 2925,162,196,220
1954m - 3153,255,72,95
1955m - 2930,243,139,28
1956m - 3073,139,128,85
1957m - 3076,74,64,50
1958m - 3083,112,73,74
1959m - 2946,167,137,21
1960m - 3064,115,140,158
1961m - 6921,79,109,131
1962m - 6922,37,69,83
1963m - 3066,75,87,109
1964m - 3065,72,91,114
1965m - 2967,249,103,34
1966m - 2912,41,52,81
1967m - 2916,35,57,87
1968m - 6923,107,150,89
1969m - 6924,108,108,88
1970m - 2978,52,92,62
1971m - 2942,249,179,36
1972m - 3137,255,194,32
1973m - 3095,147,93,52
1974m - 3089,138,63,64
1974mp - 11391,200,200,200
1975m - 6925,40,85,120
1976m - 6926,44,54,70
1977m - 3016,1,129,175
1978m - 3149,255,139,75
1979m - 2992,1,95,67
1980m - 2943,251,193,26
1981m - 2958,135,42,57
1982m - 6927,127,37,49
1983m - 3054,78,52,67
1984m - 3021,181,41,98
1985m - 2996,1,91,79
1986m - 3044,171,34,69
1987m - 2965,228,60,34
1988m - 2987,1,140,67
1989m - 2983,1,154,103
1990m - 3026,216,95,149
1991m - 3006,1,115,121
1992m - 3012,1,95,118
1993m - 3045,215,49,92
1994m - 3046,235,77,112
1995m - 3140,255,255,32
1996m - 2998,42,66,64
1997m - 3055,59,48,61
1998m - 3086,126,96,100
1999m - 3084,102,49,49
NULL - 11390,125,125,125
0015c - 11323,222,182,18
1000m - 4092,40,41,42
1001m - 6781,212,212,212
1002m - 4048,231,231,244
1003m - 4047,233,231,231
1004m - 6782,234,232,238
1005m - 6783,224,228,255
1006m - 6784,41,40,42
1007m - 4061,42,40,41
1008m - 6785,40,42,44
1009m - 6786,43,43,48
1010m - 3878,195,193,191
1011m - 3879,175,175,175
1012m - 3934,163,175,179
1013m - 4052,238,209,202
1014m - 3794,238,178,188
1015m - 3954,233,179,177
1016m - 3787,234,149,149
1017m - 3781,244,188,172
1017s - 621,242,211,183
1018m - 3783,240,180,168
1019m - 3784,233,172,165
1020m - 3970,247,136,125
1021m - 3972,186,82,47
1022m - 3747,234,227,185
1023m - 3748,243,218,104
1024m - 4079,255,166,23
1025m - 3764,205,129,38
1026m - 3768,244,188,139
1027m - 3830,154,186,202
1028m - 3824,90,137,170
1029m - 3826,46,137,189
1030m - 3992,148,169,194
1031m - 3947,199,161,191
1032m - 3985,129,108,157
1033m - 3988,110,73,129
1034m - 3807,153,66,98
1035m - 3908,99,47,61
1036m - 3904,89,48,50
1037m - 3975,190,20,34
1038m - 3902,140,47,51
1039m - 3976,161,40,49
1040m - 4067,138,134,137
1041m - 3881,110,116,123
1042m - 3941,33,79,119
1043m - 4055,44,52,69
1044m - 4001,46,49,62
1045m - 4009,134,204,191
1046m - 3850,79,172,152
1047m - 3853,158,189,162
1048m - 3870,123,149,83
1049m - 3867,111,160,77
1050m - 3865,69,150,69
1051m - 3858,1,135,69
1052m - 6787,57,116,116
1053m - 3780,231,183,165
1054m - 3900,172,131,122
1055m - 3778,212,177,143
1056m - 3958,158,105,71
1057m - 4023,160,113,85
1058m - 3896,113,70,59
1059m - 3886,66,55,52
1060m - 4071,179,166,151
1061m - 3962,244,218,171
1063m - 3875,124,118,105
1064m - 4076,255,199,29
1065m - 3771,229,120,33
1066m - 3767,245,214,161
1067m - 3761,240,221,166
1068m - 3753,255,188,22
1069m - 4078,255,177,4
1070m - 3773,210,169,112
1071m - 4046,233,229,220
1072m - 6788,220,210,189
1073m - 4053,204,219,207
1073m - 4089,236,255,230
1074m - 3820,149,181,207
1075m - 3821,132,168,200
1076m - 3942,1,87,150
1077m - 4069,226,67,61
1078m - 3971,237,83,42
1079m - 3859,1,135,79
1080m - 3813,166,125,169
1081m - 3981,186,48,81
1082m - 4051,205,186,166
1083m - 3752,250,206,90
1084m - 3895,210,185,157
1085m - 4065,184,181,175
1086m - 4062,199,201,198
1087m - 4066,188,188,184
1088m - 3844,97,169,172
1089m - 3931,108,169,178
1090m - 3846,20,133,137
1091m - 3839,1,112,128
1092m - 3829,147,194,209
1093m - 4008,27,187,201
1094m - 3836,1,179,201
1095m - 3837,1,169,194
1096m - 3835,1,125,155
1097m - 3849,175,210,192
1098m - 6789,88,135,115
1099m - 3921,186,193,159
1100m - 3920,190,209,178
1101m - 3864,72,143,82
1102m - 6790,182,175,124
1103m - 3860,52,77,59
1104m - 3922,193,197,150
1105m - 4044,171,163,126
1106m - 3923,151,140,84
1107m - 3789,232,98,118
1108m - 3797,233,139,163
1109m - 3808,207,77,136
1110m - 4081,191,47,110
1111m - 6791,197,173,197
1112m - 3816,83,70,128
1113m - 3906,235,197,192
1114m - 3903,234,186,186
1115m - 3953,239,187,193
1116m - 3793,235,173,191
1117m - 3978,212,98,142
1118m - 3880,137,145,147
1119m - 3952,156,79,100
111m - 3949,232,201,209
1120m - 3801,230,186,201
1121m - 3977,226,175,197
1122m - 3986,78,53,104
1123m - 3961,237,224,191
1124m - 3756,250,199,75
1125m - 4077,241,177,60
1126m - 3957,174,125,90
1127m - 3955,220,186,165
1128m - 3893,162,144,130
1129m - 3887,72,57,51
1130m - 3888,73,57,55
1131m - 4059,59,52,49
1132m - 4004,136,187,207
1133m - 3825,39,126,183
1134m - 3827,1,85,146
1135m - 3755,245,215,119
1136m - 4072,139,121,108
1137m - 3963,244,140,13
1138m - 3889,204,186,164
1140m - 3871,128,128,51
1141m - 4027,156,113,120
1142m - 3901,183,155,143
1143m - 3993,75,107,153
1144m - 3892,132,106,87
1145m - 3899,94,62,53
1146m - 4074,212,39,39
1147m - 3795,182,15,47
1148m - 3802,220,139,154
1149m - 4025,220,199,179
1150m - 3925,219,224,140
1151m - 6792,187,197,206
1152m - 3782,250,137,114
1153m - 3933,172,191,203
1154m - 3798,216,70,96
1155m - 3775,245,158,101
1156m - 4041,120,115,70
1157m - 3751,119,107,76
1158m - 3897,121,67,55
1159m - 3758,210,161,66
1160m - 3915,76,114,131
1161m - 3834,45,72,81
1162m - 3914,31,63,74
1163m - 6793,128,151,158
1164m - 6794,83,90,99
1166m - 3997,30,68,130
1167m - 3822,35,72,119
1168m - 6795,150,168,78
1169m - 4054,141,153,73
1170m - 3868,90,110,41
1171m - 3762,240,175,69
1172m - 3763,231,152,45
1173m - 3966,194,121,63
1174m - 3792,132,58,55
1175m - 3940,59,104,141
1176m - 4006,1,129,182
1177m - 3831,1,109,167
1178m - 3968,246,105,67
1179m - 3791,201,82,75
1180m - 3749,230,196,74
1181m - 3796,137,37,51
1182m - 3803,120,43,60
1183m - 3810,141,49,82
1184m - 3980,189,29,68
1185m - 3847,1,98,94
1186m - 4070,169,1,66
1187m - 4068,183,24,85
1188m - 3984,122,59,109
1189m - 3861,63,84,53
1190m - 3929,149,127,61
1191m - 3766,146,112,56
1192m - 3964,169,121,42
1193m - 6796,180,159,85
1194m - 3760,113,92,45
1195m - 3918,143,195,180
1196m - 3750,161,130,42
1198m - 3991,181,198,214
1199m - 4057,42,46,54
1212m - 3939,163,175,179
1214c - 4387,231,211,47
1217m - 3898,239,178,150
1218m - 6797,173,114,107
1219m - 4034,163,188,184
1220m - 6798,225,117,120
1221m - 3790,170,65,52
1222m - 3928,233,222,186
1223m - 4075,239,200,44
1224m - 3757,226,188,81
1225m - 3765,201,141,71
1226m - 3967,213,141,100
1227m - 4033,121,156,151
1228m - 3873,109,98,88
1229m - 4073,93,81,71
1230m - 6799,97,78,63
1232m - 3814,167,153,187
1233m - 3946,78,69,100
1234m - 3806,190,55,99
1235m - 3950,154,104,142
1236m - 4031,78,42,54
1238m - 3905,129,40,51
1239m - 4064,87,82,81
1240m - 4063,114,105,103
1241m - 3883,59,63,69
1242m - 3999,35,61,91
1243m - 4003,51,60,83
1244m - 4058,45,48,56
1245m - 3854,43,159,132
1246m - 3845,1,139,135
1247m - 4020,1,147,109
1248m - 3869,154,206,105
1249m - 3863,14,161,70
1250m - 3855,1,112,71
1251m - 3857,1,145,76
1252m - 4032,55,91,99
1253m - 3956,205,122,78
1254m - 3969,227,141,129
1255m - 3894,193,149,108
1256c - 4398,231,183,65
1256m - 6800,175,127,86
1257m - 3777,156,86,47
1258m - 4022,126,72,51
1259m - 3884,119,88,84
1260m - 3890,192,176,133
1261m - 3818,147,157,195
1263m - 3944,126,120,151
1264m - 3943,147,140,158
1266m - 3996,43,83,146
1267m - 3926,236,226,171
1270m - 3769,228,186,130
1272m - 3774,219,162,114
1273m - 6801,167,140,97
1274m - 3823,112,168,198
1275m - 6802,121,145,183
1276m - 3912,64,116,151
1277m - 3938,39,60,82
1278m - 3776,255,102,22
1279m - 4013,1,129,115
1280m - 3851,1,119,99
1281m - 3982,159,35,63
1282m - 4018,106,198,163
1284m - 4014,1,98,83
1286m - 6803,207,205,202
1287m - 3882,107,104,105
1288m - 3876,122,121,118
1289m - 3930,70,152,165
1290m - 3841,21,75,75
1291m - 3840,1,100,115
1292m - 3842,142,196,195
1293m - 3843,1,109,112
1294m - 3932,1,129,155
1295m - 3838,1,140,172
1296m - 3833,1,95,126
1297m - 4007,1,113,163
1298m - 4012,1,134,122
1299m - 4010,1,185,172
1301m - 4019,56,168,125
1302m - 3856,122,206,150
1303m - 4036,54,64,51
1304m - 4015,14,78,63
1305m - 4045,193,181,151
1306m - 4042,123,121,102
1307m - 3974,218,71,81
1308m - 4040,107,109,89
1309m - 3805,214,99,153
1310m - 3812,149,60,115
1311m - 3989,142,139,184
1312m - 3990,88,73,111
1313m - 3817,68,53,85
1315m - 3973,228,156,167
1317m - 3788,233,160,155
1318m - 4060,66,64,71
1319m - 3948,162,102,137
1320m - 4082,90,64,92
1321m - 3804,225,146,184
1322m - 3819,65,63,121
1323m - 3927,205,175,76
1328m - 6804,152,125,110
1329m - 3891,124,96,84
1330m - 3994,81,94,151
1334m - 3987,97,50,103
1335m - 3995,69,101,162
1336m - 3885,110,88,81
1337m - 6805,153,154,135
1338m - 3959,171,143,106
1339m - 4043,167,165,149
1340m - 3924,141,132,48
1341m - 3951,164,100,98
1342m - 4024,193,153,136
1343m - 4000,53,56,98
1344m - 3960,143,113,84
1347m - 3965,118,91,52
1348m - 3772,121,93,60
1349m - 4080,237,206,136
1350m - 3872,181,163,72
1351m - 3852,20,90,74
1352m - 3759,184,139,48
1353m - 3936,79,107,128
1354m - 3979,204,75,109
1356m - 4029,181,153,161
1357m - 4090,72,70,52
1358m - 4026,119,77,77
1359m - 3754,207,152,45
1360m - 3935,118,145,161
1361m - 3877,94,96,94
1362m - 3909,81,76,94
1363m - 3911,121,129,145
1364m - 3937,71,89,110
1365m - 3910,64,73,95
1366m - 3998,44,53,107
1367m - 4002,45,47,55
1368m - 3828,42,55,74
1369m - 3866,58,121,62
1370m - 4021,35,79,59
1371m - 3848,32,84,78
1372m - 3770,240,166,83
1373m - 4005,89,154,181
1374m - 3907,96,44,49
1375m - 3913,60,125,158
1376m - 3832,35,77,103
1377m - 3862,113,172,107
1378m - 3786,221,56,35
1379m - 3785,225,84,69
1380m - 4011,1,153,134
1381m - 3983,140,40,66
1382m - 4028,101,61,71
1383m - 3809,156,31,84
1384m - 3799,110,43,56
1385m - 3800,97,37,51
1386m - 4030,77,48,61
1387m - 3945,116,103,126
1388m - 3815,92,53,81
1389m - 3811,115,46,74
1390m - 4016,44,69,61
1391m - 3917,78,107,97
1392m - 4035,106,122,106
1393m - 4038,65,65,55
1394m - 3919,80,84,67
1395m - 3916,61,73,63
1395m - 4037,92,112,94
1396m - 6806,81,97,80
1397m - 4017,33,69,59
1610m - 3121,NULL,NULL,NULL
1940m - 11304,239,232,82
8074W - 11512,216,70,96
8118W - 11529,183,24,85
8132W - 11587,156,31,84
